Status;Genre;Name (mame description);Rom name;Year;Manufacturer;Hardware;Comments;Notes
3;ShootEmUp;Lethal Thunder (World);lethalth;1991;Irem;;;
3;ShootEmUp;Liberation;liberate;1984;Data East Corporation;;;
3;ShootEmUp;Lightning Fighters (US);lgtnfght;1990;Konami;;;
3;ShootEmUp;Lunar Rescue;lrescue;1979;Taito;;;
3;ShootEmUp;Macross Plus;macrossp;1996;Banpresto;;;
3;ShootEmUp;Mad Alien;madalien;1980;Data East Corporation;;;
3;ShootEmUp;Mad Crasher;madcrash;1984;SNK;;;
3;ShootEmUp;Mad Shark;madshark;1993;Allumer;;;
3;ShootEmUp;Mag Max;magmax;1985;Nichibutsu;;;
3;ShootEmUp;Magical Crystals (World);mgcrystl;1991;Kaneko;;;
3;ShootEmUp;Major Havoc (rev 3);mhavoc;1983;Atari;;;
3;ShootEmUp;Marchen Maze (Japan);mmaze;1988;Namco;;Use 'Reset' trick;
1;ShootEmUp;Mars;mars;1981;Artic;;no shoot button;
3;ShootEmUp;Mars Matrix: Hyper Solid Shooting (USA 000412);mmatrix;2000;Takumi (Capcom license);;;
3;ShootEmUp;Master of Weapon (World);masterw;1989;Taito Corporation Japan;;;
3;ShootEmUp;Mayday (set 1);mayday;1980;<unknown>;;;
3;ShootEmUp;Mazinger Z;mazinger;1994;Banpresto/Dynamic Pl. Toei Animation;;;
3;ShootEmUp;Mega Zone;megazone;1983;Konami;;;
3;ShootEmUp;Mercs (World 900302);mercs;1990;Capcom;;;
3;ShootEmUp;Meta Fox;metafox;1989;Seta;;;
3;ShootEmUp;Metal Black (World);metalb;1991;Taito Corporation Japan;;;
1;ShootEmUp;Metal Hawk (Japan);metlhawk;1988;Namco;;lags a lot;
3;ShootEmUp;Metal Soldier Isaac II;msisaac;1985;Taito Corporation;;;
3;ShootEmUp;Millipede;milliped;1982;Atari;;;
3;ShootEmUp;Minefield;minefld;1983;Stern;;;
3;ShootEmUp;Mister Viking;mrviking;1984;Sega;;no rotation controls ?;
3;ShootEmUp;Moon Patrol;mpatrol;1982;Irem;;;
3;ShootEmUp;MX5000;mx5000;1987;Konami;;;
3;ShootEmUp;Mystic Riders (World);mysticri;1992;Irem;;awkward sound;
3;ShootEmUp;NAM-1975;nam1975;1990;SNK;;;
1;ShootEmUp;Nebulas Ray (World);nebulray;1994;Namco;;no sound, graphic problems;
3;ShootEmUp;Night Striker (US);nightstr;1989;Taito America Corporation;;;
3;ShootEmUp;Ninja Commando;ncommand;1992;Alpha Denshi Co.;;;
1;ShootEmUp;Ninja Emaki (US);ninjemak;1986;Nichibutsu;;broken gfx, no collisions;
3;ShootEmUp;Nitro Ball (World, set 1);nitrobal;1992;Data East Corporation;;;
2;ShootEmUp;Nostradamus;nost;1993;Face;;lags a little or bad sound;
3;ShootEmUp;Omega Fighter;omegaf;1989;UPL;;;
3;ShootEmUp;Ordyne (Japan);ordyne;1988;Namco;;;
3;ShootEmUp;Out Zone (set 1);outzone;1990;Toaplan;;;
3;ShootEmUp;Ozma Wars (set 1);ozmawars;1979;SNK;;;
3;ShootEmUp;P-47 - The Phantom Fighter (World);p47;1988;Jaleco;;;
3;ShootEmUp;P-47 Aces;p47aces;1995;Jaleco;;;
3;ShootEmUp;Parodius DA! (World);parodius;1990;Konami;;;
2;ShootEmUp;Phelios (Japan);phelios;1988;Namco;;lags a little or bad sound;
3;ShootEmUp;Phoenix (Amstar);phoenix;1980;Amstar;;;
3;ShootEmUp;Pioneer Balloon;pballoon;1982;SNK;;;
3;ShootEmUp;Pirates;pirates;1994;NIX;;;
3;ShootEmUp;Pistol Daimyo no Bouken (Japan);pistoldm;1990;Namco;;;
3;ShootEmUp;Plus Alpha;plusalph;1989;Jaleco;;;
2;ShootEmUp;Polaris (set 1);polaris;1980;Taito;;no sound;
3;ShootEmUp;Pollux (set 1);pollux;1991;Dooyong;;;
3;ShootEmUp;Pooyan;pooyan;1982;Konami;;;
3;ShootEmUp;Prehistoric Isle 2;preisle2;1999;Yumekobo;;;
3;ShootEmUp;Prehistoric Isle in 1930 (World);prehisle;1989;SNK;;;
3;ShootEmUp;Progear (USA 010117);progear;2001;Cave, distributed by Capcom;;;
3;ShootEmUp;R-Shark;rshark;1995;Dooyong;;;
3;ShootEmUp;R-Type (World);rtype;1987;Irem;;;
3;ShootEmUp;R-Type II;rtype2;1989;Irem;;;
3;ShootEmUp;R-Type Leo (World);rtypeleo;1992;Irem;;;
3;ShootEmUp;Rabio Lepus (Japan);rabiolep;1987;V-System Co.;;;
1;ShootEmUp;Radiant Silvergun;rsgun;1998;Treasure;;lags a lot, no controls;
3;ShootEmUp;Rafflesia;raflesia;1986;Coreland / Sega;;;
3;ShootEmUp;Raiden;raiden;1990;Seibu Kaihatsu;;;
0;ShootEmUp;Raiden 2;raiden2;1993;Seibu Kaihatsu;;stuck on config loading;
3;ShootEmUp;Raiga - Strato Fighter (US);stratof;1991;Tecmo;;;
1;ShootEmUp;Rambo III (Europe);rambo3;1989;Taito Europe Corporation;;3;
0;ShootEmUp;Ray Storm (JAPAN);raystorm;1996;Taito;;no launch;
1;ShootEmUp;Red Alert;redalert;1981;Irem + GDI;;bad sound;
1;ShootEmUp;Red Baron;redbaron;1980;Atari;;controls too sensitive;
3;ShootEmUp;Regulus (New Ver.);regulus;1983;Sega;;;
3;ShootEmUp;Repulse;repulse;1985;Sega;;;
3;ShootEmUp;Rescue;rescue;1982;Stern;;;
1;ShootEmUp;Rescue Raider;rescraid;1987;Bally/Midway;;partial controls;
3;ShootEmUp;Return of the Invaders;retofinv;1985;Taito Corporation;;;
3;ShootEmUp;Return of the Jedi;jedi;1984;Atari;;;
3;ShootEmUp;Rezon;rezon;1991;Allumer;;;
2;ShootEmUp;Rip Off;ripoff;1980;Cinematronics;;no sound;
3;ShootEmUp;Ryu Jin (Japan);ryujin;1993;Taito Corporation;;;
3;ShootEmUp;S.P.Y. - Special Project Y (World ver. N);spy;1989;Konami;;;
3;ShootEmUp;S.R.D. Mission;srdmissn;1986;Taito Corporation;;;
3;ShootEmUp;S.S. Mission;ssmissin;1992;Comad;;;
3;ShootEmUp;Saint Dragon;stdragon;1989;Jaleco;;;
3;ShootEmUp;Salamander (version D);salamand;1986;Konami;;;
3;ShootEmUp;Salamander 2 (ver JAA);salmndr2;1996;Konami;;;
3;ShootEmUp;Samurai Aces (World);samuraia;1993;Psikyo;;;
3;ShootEmUp;Sand Scorpion;sandscrp;1992;Face;;;
1;ShootEmUp;SAR - Search And Rescue (World);searchar;1989;SNK;;missing rotation controls;
1;ShootEmUp;Sarge;sarge;1985;Bally Midway;;partial controls;
3;ShootEmUp;Sasuke vs. Commander;sasuke;1980;SNK;;;
2;ShootEmUp;Satan of Saturn;satansat;1981;SNK;;cracky sound;
3;ShootEmUp;Satan's Hollow (set 1);shollow;1981;Bally Midway;;;
3;ShootEmUp;Sauro;sauro;1987;Tecfri;;;
3;ShootEmUp;Scramble;scramble;1981;Konami;;;
0;ShootEmUp;Scramble Spirits;sspirits;None;Sega;;no launch;
1;ShootEmUp;Screw Loose (prototype);screwloo;1983;Mylstar;;missing fire control;
3;ShootEmUp;SD Gundam Neo Battling (Japan);neobattl;1992;Banpresto / Sotsu Agency. Sunrise;;;
1;ShootEmUp;SDI - Strategic Defense Initiative;sdi;1987;Sega;;partial controls;
3;ShootEmUp;Sea Fighter Poseidon;sfposeid;1984;Taito Corporation;;;
1;ShootEmUp;Sea Wolf;seawolf;1976;Midway;;no cursor, no sound;
1;ShootEmUp;Sea Wolf II;seawolf2;1978;Midway;;no cursor, no sound;
3;ShootEmUp;Secret Agent (World);secretag;1989;Data East Corporation;;;
3;ShootEmUp;Section Z (set 1);sectionz;1985;Capcom;;;
3;ShootEmUp;Sega Ninja;seganinj;1985;Sega;;;
3;ShootEmUp;Seicross;seicross;1984;Nichibutsu + Alice;;;
3;ShootEmUp;Sen Jin - Guardian Storm (Korea);grdnstrm;1998;Afega;;;
1;ShootEmUp;Sengeki Striker (Asia);sengekis;1997;Kaneko / Warashi;;lags a lot;
3;ShootEmUp;Senjyo;senjyo;1983;Tehkan;;;
3;ShootEmUp;Sexy Parodius (ver JAA);sexyparo;1996;Konami;;;
3;ShootEmUp;Shackled (US);shackled;1986;Data East USA;;;
1;ShootEmUp;Shienryu;shienryu;1997;Warashi;;lags a lot;
3;ShootEmUp;Shock Troopers - 2nd Squad;shocktr2;1998;Saurus;;;
3;ShootEmUp;Shock Troopers (set 1);shocktro;1997;Saurus;;;
3;ShootEmUp;Shoot Out (US);shootout;1985;Data East USA;;;
1;ShootEmUp;Shrike Avenger (prototype);shrike;1986;Bally/Sente;;controls too sensitive;
1;ShootEmUp;Side Arms - Hyper Dyne (World);sidearms;1986;Capcom;;partial controls;
3;ShootEmUp;Silk Worm (set 1);silkworm;1988;Tecmo;;;
3;ShootEmUp;Sinistar (revision 3);sinistar;1982;Williams;;;
1;ShootEmUp;Skull Fang (Europe 1.13);skullfng;1996;Data East Corporation;;lags a lot;
3;ShootEmUp;Sky Adventure (World);skyadvnt;1989;Alpha Denshi Co.;;;
3;ShootEmUp;Sky Kid (New Ver.);skykid;1985;Namco;;;
3;ShootEmUp;Sky Kid Deluxe (set 1);skykiddx;1986;Namco;;;
3;ShootEmUp;Sky Skipper;skyskipr;1981;Nintendo;;;
3;ShootEmUp;Sky Smasher;skysmash;1990;Nihon System;;;
3;ShootEmUp;Sky Soldiers (US);skysoldr;1988;[Alpha Denshi Co.] (SNK of America/Romstar license);;;
0;ShootEmUp;Slither (set 1);slither;1982;Century II;;"No launch ""CMOS Invalid""";
3;ShootEmUp;Smash T.V. (rev 8.00);smashtv;1990;Williams;;;
3;ShootEmUp;Sol Divide - The Sword Of Darkness;soldivid;1997;Psikyo;;;
3;ShootEmUp;Soldier Girl Amazon;amazon;1986;Nichibutsu;;;
1;ShootEmUp;Solvalou (Japan);solvalou;1991;Namco;;gfx bugs, partial controls;
3;ShootEmUp;Sonic Boom;sonicbom;1987;Sega;;;
3;ShootEmUp;Sorcer Striker (World);sstriker;1993;Raizing;;;
0;ShootEmUp;Soukyugurentai / Terra Diver;sokyugrt;1996;Raizing;;no launch;
3;ShootEmUp;Space Bomber (ver. B);sbomberb;1998;Psikyo;;;
3;ShootEmUp;Space Cruiser;spacecr;1981;Taito Corporation;;;
1;ShootEmUp;Space Dungeon;sdungeon;1981;Taito America Corporation;;needs reset, partial controls;
3;ShootEmUp;Space Firebird (Nintendo);spacefb;1980;Nintendo;;;
2;ShootEmUp;Space Fury (revision C);spacfury;1981;Sega;;no sound ingame;
3;ShootEmUp;Space Harrier (Rev A, 8751 315-5163A);sharrier;1985;Sega;;;
2;ShootEmUp;Space Invaders;invaders;1978;Midway;;no sound;
1;ShootEmUp;Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5O 1995/06/14);spcinv95;1995;Taito Corporation Japan;;lags a lot;
3;ShootEmUp;Space Invaders DX (US) v2.1;spacedx;1994;Taito Corporation;;;
2;ShootEmUp;Space Invaders II (Midway, cocktail);invad2ct;1980;Midway;;no sound, requires samples;
2;ShootEmUp;Space Invaders Part II (Taito);invadpt2;1979;Taito;;no sound, requires samples;
3;ShootEmUp;Space Laser;spclaser;1980;GamePlan (Taito);;;
2;ShootEmUp;Space Odyssey;spaceod;1981;Sega;;no sound;
1;ShootEmUp;Space Seeker;spaceskr;1981;Taito Corporation;;impossible to insert coins;
1;ShootEmUp;Space Zap;spacezap;1980;Midway;;no controls;
3;ShootEmUp;Speak and Rescue;speakres;1980;Sun Electronics;;;
3;ShootEmUp;Spinal Breakers (World);spinlbrk;1990;V-System Co.;;;
3;ShootEmUp;Stagger I (Japan);stagger1;1998;Afega;;;
2;ShootEmUp;Star Fire (set 1);starfire;1979;Exidy;;no sound;
2;ShootEmUp;Star Fire 2;starfir2;1979;Exidy;;no sound;
3;ShootEmUp;Star Force;starforc;1984;Tehkan;;;
1;ShootEmUp;Star Guards;stargrds;1987;Bally Midway;;partial controls;
3;ShootEmUp;Star Jacker (Sega);starjack;1983;Sega;;;
2;ShootEmUp;Star Trek;startrek;1982;Sega;;missing sounds;
1;ShootEmUp;Star Wars (rev 2);starwars;1983;Atari;;controls too sensitive;
1;ShootEmUp;Starblade;starblad;1991;Namco;;lags a lot;
3;ShootEmUp;Stargate;stargate;1981;Williams;;needs reset;
3;ShootEmUp;Steel Force;stlforce;1994;Electronic Devices Italy / Ecogames S.L. Spain;;;
0;ShootEmUp;Steel Talons (rev 2);steeltal;1991;Atari Games;;no launch;
3;ShootEmUp;Storm Blade (US);stmblade;1996;Visco;;;
3;ShootEmUp;Strategy X;stratgyx;1981;Konami;;;
3;ShootEmUp;Strike Force (rev 1 02-25-91);strkforc;1991;Midway;;;
3;ShootEmUp;Strike Gunner S.T.G;stg;1991;Athena / Tecmo;;;
3;ShootEmUp;Strikers 1945;s1945;1995;Psikyo;;;
3;ShootEmUp;Strikers 1945 II;s1945ii;1997;Psikyo;;;
0;ShootEmUp;Strikers 1945 III (World) - Strikers 1999 (Japan);s1945iii;1999;Psikyo;;no launch;
3;ShootEmUp;Strikers 1945 Plus;s1945p;1999;Psikyo;;;
2;ShootEmUp;Sub Hunter;subhunt;1977;Taito;;no sound;
2;ShootEmUp;Subroc-3D;subroc3d;1982;Sega;;no sound, requires samples;
3;ShootEmUp;Super Bond;superbon;None;bootleg;;;
3;ShootEmUp;Super Cobra;scobra;1981;Konami;;;
3;ShootEmUp;Super Real Darwin (World);srdarwin;1987;Data East Corporation;;;
3;ShootEmUp;Super Space Invaders '91 (World);ssi;1990;Taito Corporation Japan;;;
3;ShootEmUp;Super Spacefortress Macross - Chou-Jikuu Yousai Macross;macross;1992;Banpresto;;;
3;ShootEmUp;Super Spacefortress Macross II - Chou-Jikuu Yousai Macross II;macross2;1993;Banpresto;;;
3;ShootEmUp;Super Stingray;sstingry;1986;Alpha Denshi Co.;;;
2;ShootEmUp;Super Zaxxon;szaxxon;1982;Sega;;no sound;
3;ShootEmUp;Super-X (NTC);superx;1994;NTC;;;
3;ShootEmUp;SWAT;swat;1984;Coreland / Sega;;;
3;ShootEmUp;SWAT Police;swatpolc;2001;ESD;;;
3;ShootEmUp;Syvalion (Japan);syvalion;1988;Taito Corporation;;;
1;ShootEmUp;T-MEK;tmek;1994;Atari Games;;lags a lot, partial controls;
3;ShootEmUp;T.N.K. III (US);tnk3;1985;SNK;;;
2;ShootEmUp;Tac-Scan;tacscan;1982;Sega;;no sound;
3;ShootEmUp;Tactician (set 1);tactcian;1982;[Konami] (Sega license);;;
3;ShootEmUp;Tank Busters;tankbust;1985;Valadon Automation;;;
3;ShootEmUp;Tank Force (US);tankfrce;1991;Namco;;;
3;ShootEmUp;Task Force Harrier;tharrier;1989;UPL (American Sammy license);;;
3;ShootEmUp;Tazz-Mania (set 1);tazmania;1982;Stern;;;
3;ShootEmUp;Teeter Torture (prototype);teetert;1982;Exidy;;;
3;ShootemUp;Tempest (rev 3, Revised Hardware);tempest;1980;Atari;;;
3;ShootEmUp;Tengai - Sengoku Blade - Sengoku Ace Episode II;tengai;1996;Psikyo;;;
3;ShootEmUp;Terra Cresta (YM3526 set 1);terracre;1985;Nichibutsu;;;
3;ShootEmUp;Terra Force;terraf;1987;Nichibutsu;;;
3;ShootEmUp;The Battle-Road;battroad;1984;Irem;;;
1;ShootEmUp;The Empire Strikes Back;esb;1985;Atari Games;;controls too sensitive;
3;ShootEmUp;The End;theend;1980;Konami;;;
3;ShootEmUp;The Game Paradise - Master of Shooting! / Game Tengoku - The Game Paradise;gametngk;1995;Jaleco;;;
3;ShootEmUp;The Lost Castle in Darkmist;darkmist;1986;Seibu Kaihatsu (Taito license);;;
3;ShootEmUp;The Real Ghostbusters (US 3 Players);ghostb3;1987;Data East USA;;;
3;ShootEmUp;The Speed Rumbler (set 1);srumbler;1986;Capcom;;;
1;ShootEmUp;The Tin Star;tinstar;1983;Taito Corporation;;no direction controls;
3;ShootEmUp;Three Wonders (World 910520);3wonders;1991;Capcom;;;
0;ShootEmUp;Thunder Blade;thndrbld;None;Sega;;stuck on loading;
3;ShootEmUp;Thunder Ceptor;tceptor;1986;Namco;;;
3;ShootEmUp;Thunder Ceptor II;tceptor2;1986;Namco;;;
3;ShootEmUp;Thunder Cross;thunderx;1988;Konami;;;
3;ShootEmUp;Thunder Cross II (Japan);thndrx2;1991;Konami;;;
3;ShootEmUp;Thunder Dragon;tdragon;1991;NMK (Tecmo license);;;
3;ShootEmUp;Thunder Dragon 2 (9th Nov. 1993);tdragon2;1993;NMK;;;
1;ShootEmUp;Thunder Zone (World);thndzone;1991;Data East Corporation;;lags a lot;
3;ShootEmUp;Thundercade - Twin Formation;tndrcade;1987;[Seta] (Taito license);;;
3;ShootEmUp;ThunderForce AC;tfrceac;1990;Sega / Technosoft;;;
3;ShootEmUp;ThunderJaws;thunderj;1990;Atari Games;;;
3;ShootEmUp;Tiger Heli (US);tigerh;1985;Taito America Corp.;;;
3;ShootEmUp;Time Pilot;timeplt;1982;Konami;;;
3;ShootEmUp;Time Pilot '84 (set 1);tp84;1984;Konami;;;
1;ShootEmUp;Time Soldiers (US Rev 3);timesold;1987;[Alpha Denshi Co.] (SNK/Romstar license);;missing rotation control;
3;ShootEmUp;Toki no Senshi - Chrono Soldier;tokisens;1987;Sega;;;
0;ShootEmUp;Tokio - Scramble Formation;tokio;1986;Taito;;no launch;
1;ShootEmUp;Total Carnage (rev LA1 03/10/92);totcarn;1992;Midway;;No shoot button ?;
3;ShootEmUp;Trick Trap (World[Q]);tricktrp;1987;Konami;;;
3;ShootEmUp;Truxton - Tatsujin;truxton;1988;[Toaplan] Taito Corporation;;;
3;ShootEmUp;Truxton II - Tatsujin II - Tatsujin Oh (Japan);truxton2;1992;Toaplan;;;
3;ShootEmUp;Tube Panic;tubep;1984;Nichibutsu + Fujitek;;;
3;ShootEmUp;Turbo Force;turbofrc;1991;Video System Co.;;;
3;ShootEmUp;Twin Bee Yahhoo! (ver JAA);tbyahhoo;1995;Konami;;;
3;ShootEmUp;Twin Cobra (World);twincobr;1987;[Toaplan] Taito Corporation;;;
3;ShootEmUp;Twin Eagle - Revenge Joe's Brother;twineagl;1988;Seta (Taito license);;;
3;ShootEmUp;Twin Eagle II - The Rescue Mission;twineag2;1994;Seta;;;
3;ShootEmUp;Twin Hawk (World);twinhawk;1989;Taito Corporation Japan;;;
3;ShootEmUp;TwinBee;twinbee;1985;Konami;;;
3;ShootEmUp;Two Tigers;twotiger;1984;Bally Midway;;;
3;ShootEmUp;U.N. Defense Force - Earth Joker (Japan);earthjkr;1993;Visco;;;
3;ShootEmUp;U.N. Squadron (US);unsquad;1989;Capcom;;;
3;ShootEmUp;Ultra X Weapons - Ultra Keibitai;ultrax;1995;Banpresto + Tsuburaya Prod.;;;
3;ShootEmUp;Ultraman Club - Tatakae! Ultraman Kyoudai!!;umanclub;1992;Tsuburaya Prod. / Banpresto;;;
3;ShootEmUp;UniWar S;uniwars;1980;Irem;;;
3;ShootEmUp;US AAF Mustang (Japan);mustang;1990;UPL;;;
3;ShootEmUp;Valkyrie No Densetsu (Japan);valkyrie;1989;Namco;;;
3;ShootEmUp;Valtric;valtric;1986;[NMK] (Jaleco license);;;
3;ShootEmUp;Vanguard (SNK);vanguard;1981;SNK;;;
3;ShootEmUp;Vanguard II;vangrd2;1984;SNK;;;
3;ShootEmUp;Vapor Trail - Hyper Offence Formation (World revision 1);vaportra;1989;Data East Corporation;;;
3;ShootEmUp;Varth - Operation Thunderstorm (World 920612);varth;1992;Capcom;;;
3;ShootEmUp;Vasara;vasara;2000;Visco;;;
3;ShootEmUp;Vasara 2 (set 1);vasara2;2001;Visco;;;
3;ShootEmUp;Victory;victory;1982;Exidy;;;
1;ShootEmUp;Victory Road;victroad;1986;SNK;;can't change shooting direction;
3;ShootEmUp;Viewpoint;viewpoin;1992;Sammy;;;
3;ShootEmUp;Vimana;vimana;1991;Toaplan;;;
1;ShootEmUp;Vindicators (rev 5);vindictr;1988;Atari Games;;partial controls;
1;ShootEmUp;Vindicators Part II (rev 3);vindctr2;1988;Atari Games;;partial controls;
3;ShootEmUp;Vs. Raid on Bungeling Bay (Japan);bnglngby;1985;Nintendo / Broderbund Software Inc.;;;
3;ShootEmUp;Vs. Super SkyKid;vsskykid;1985;Namco;;;
3;ShootEmUp;Vs. Top Gun;topgun;1987;Konami;;;
3;ShootEmUp;Vulgus (set 1);vulgus;1984;Capcom;;;
3;ShootEmUp;Wacko;wacko;1982;Bally Midway;;;
3;ShootEmUp;War of Aero - Project MEIOU;wrofaero;1993;Yang Cheng;;;
3;ShootEmUp;Warp and Warp;warpwarp;1981;Namco;;;
1;ShootEmUp;Wild Western (set 1);wwestern;1982;Taito Corporation;;partial controls;
3;ShootEmUp;Wing Force (Japan, prototype);wingforc;1993;Atlus;;;
2;ShootEmUp;Wiz Warz (prototype);wizwarz;1984;Mylstar;;partial controls but playable;
3;ShootEmUp;Wonder Planet (Japan);wndrplnt;1987;Data East Corporation;;;
3;ShootEmUp;World Wars (World);worldwar;1987;SNK;;;
3;ShootEmUp;X Multiply (Japan);xmultipl;1989;Irem;;;
3;ShootEmUp;Xevious (Namco);xevious;1982;Namco;;;
1;ShootEmUp;Xevious 3D-G (XV31-VER.A);xevi3dg;1995;Namco;;no sound, lags a lot;
2;ShootEmUp;Xexex (World);xexex;1991;Konami;;lags a little;
3;ShootEmUp;Xybots (rev 2);xybots;1987;Atari Games;;;
3;ShootEmUp;Youjyuden (Japan);youjyudn;1986;Irem;;;
3;ShootEmUp;Zaviga;zaviga;1984;Data East Corporation;;;
3;ShootEmUp;Zed Blade / Operation Ragnarok;zedblade;1994;NMK;;;
2;ShootEmUp;Zektor (revision B);zektor;1982;Sega;;controls too senstitive;
3;ShootEmUp;Zero Wing;zerowing;1989;Toaplan;;;
3;ShootEmUp;Zing Zing Zip;zingzip;1992;Allumer + Tecmo;;;
3;ShootEmUp;Zoar;zoar;1982;Data East USA;;;
3;ShootEmUp;Zunzunkyou No Yabou (Japan);zunkyou;1994;Sega;;;
3;Sport;'88 Games;88games;1988;Konami;;;
3;Sport;2 On 2 Open Ice Challenge (rev 1.21);openice;1995;Midway;;low sound;
3;Sport;2020 Super Baseball (set 1);2020bb;1991;SNK / Pallas;;;
3;Sport;720 Degrees (rev 4);720;1986;Atari Games;;;
0;Sport;Ace Attacker;aceattac;None;Sega;;no launch;
2;Sport;All American Football (rev E);aafb;1989;Leland Corp.;;bad colors;
0;Sport;Alpine Racer (Rev. AR2 Ver.D);alpinerd;1994;Namco;;mame warning, no control;
3;Sport;Alpine Ski (set 1);alpine;1982;Taito Corporation;;;
1;Sport;American Horseshoes (US);horshoes;1990;Taito America Corporation;;missing control;
3;Sport;Arch Rivals (rev 4.0);archrivl;1989;Bally Midway;;;
3;Sport;Arm Wrestling;armwrest;1985;Nintendo;;;
3;Sport;B.C. Story (set 1);bcstry;1997;SemiCom;;;
3;Sport;Back Street Soccer (KRB-0031 PCB);bssoccer;1996;SunA (Unico license);;;
3;Sport;Bang Bead;bangbead;2000;Visco;;;
3;Sport;Baseball Stars 2;bstars2;1992;SNK;;;
3;Sport;Baseball Stars Professional;bstars;1990;SNK;;;
3;Sport;Battle Flip Shot;flipshot;1998;Visco;;;
3;Sport;Big Event Golf;bigevglf;1986;Taito America Corporation;;;
3;Sport;Big Striker;bigstrik;1992;Jaleco;;;
1;Sport;Birdie King;bking;1982;Taito Corporation;;missing controls;
1;Sport;Birdie King 2;bking2;1983;Taito Corporation;;missing controls;
1;Sport;Birdie King 3;bking3;1984;Taito Corporation;;missing controls;
3;Sport;Birdie Try (Japan);birdtry;1988;Data East Corporation;;;
3;Sport;Blades of Steel (version T);bladestl;1987;Konami;;;
3;Sport;Bottom of the Ninth (version T);bottom9;1989;Konami;;;
3;Sport;Capcom Baseball (Japan);cbasebal;1989;Capcom;;;
3;Sport;Capcom Sports Club (Euro 971017);csclub;1997;Capcom;;;
3;Sport;Cassette: Pro Golf;cprogolf;1981;DECO;;need to wait 99s before game launch;
3;Sport;Cassette: Pro Tennis;cptennis;1982;DECO;;need to wait 105s before game launch;
3;Sport;Cassette: Scrum Try (set 1);cscrtry;1984;DECO;;need to wait 109s before game launch;
3;Sport;Clash-Road;clshroad;1986;Woodplace Inc.;;;
0;Sport;Clutch Hitter;cltchitr;None;Sega;;stuck on bad graphics;
1;Sport;Competition Golf Final Round (Japan);compgolf;1985;Data East;;broken graphics;
0;Sport;Cool Pool;coolpool;1992;Catalina;;mame warning, no control;
1;Sport;Cyberball (rev 4);cyberbal;1988;Atari Games;;lags a lot;
3;Sport;Double Dribble;ddribble;1986;Konami;;;
3;Sport;Dream Soccer '94 (World, M107 hardware);dsoccr94;1994;Irem (Data East Corporation license);;;
2;Sport;Dunk Mania (DM1-VER.C);dunkmnia;1995;Namco;;lags a little, no sound;
0;Sport;Dunk Shot;dunkshot;None;Sega;;no launch;
1;Sport;Dynamic Country Club;dcclub;1991;Sega;;lags a lot;
3;Sport;Dynamite League (Japan);dleague;1990;Taito Corporation;;;
2;Sport;Eagle Shot Golf;eaglshot;1994;Sammy;;graphics issues;
0;Sport;Excite League;exctleag;None;Sega;;no launch;
3;Sport;Extreme Downhill (v1.5);extdwnhl;1995;Sammy Industries Japan;;;
3;Sport;Face Off (Japan);faceoff;1988;Namco;;;
3;Sport;Fast Freddie;fastfred;1982;Atari;;;
1;Sport;Field Day;fieldday;1984;Taito Corporation;;partial controls ?;
3;Sport;Fighting Golf (World[Q]);fitegolf;1988;SNK;;;
3;Sport;Fighting Roller;fightrol;1983;[Kaneko] (Taito license);;;
3;Sport;Football Champ (World);footchmp;1990;Taito Corporation Japan;;;
3;Sport;Football Frenzy;fbfrenzy;1992;SNK;;;
3;Sport;Forty-Love;40love;1984;Taito Corporation;;cracky sound;
0;Sport;Gallop Racer (JAPAN Ver 9.01.12);glpracr;1996;Tecmo;;no launch, chd ?;
0;Sport;Gallop Racer 2 (USA);glpracr2;1997;Tecmo;;no launch, chd ?;
2;Sport;Gimme A Break;gimeabrk;1985;Bally/Sente;;partial controls ?;
3;Sport;Gladiator 1984;sgladiat;1984;SNK;;;
3;Sport;Goal! Goal! Goal!;goalx3;1995;Visco;;;
3;Sport;Goalie Ghost;gghost;1984;Bally/Sente;;;
3;Sport;Gold Medalist;goldmedl;1988;SNK;;;
3;Sport;Golden Par Golf (Joystick, V1.1);gpgolf;1992;Strata/Incredible Technologies;;;
3;Sport;Golden Tee '97 (v1.30);gt97;1997;Incredible Technologies;;lags a little in menu;
3;Sport;Golden Tee 3D Golf (v1.93N);gt3d;1995;Strata/Incredible Technologies;;lags a little in menu;
3;Sport;Golden Tee Golf (Joystick, v3.1);gtg;1990;Strata/Incredible Technologies;;;
3;Sport;Golden Tee Golf II (Trackball, V2.2);gtg2;1992;Strata/Incredible Technologies;;;
1;Sport;Golfing Greats;glfgreat;1991;Konami;;lags a lot, broken sound after a while;
1;Sport;Golfing Greats 2 (ver JAC);ggreats2;1994;Konami;;no controls;
2;Sport;Grand Striker;gstriker;1993;Human;;gfx issues;
3;Sport;Grand Striker 2 (Japan);gstrik2;1996;Human Amusement;;;
3;Sport;Great Swordsman;gsword;1984;Taito Corporation;;;
1;Sport;Hard Dunk (World);harddunk;1994;Sega;;lags a lot;
3;Sport;Hard Yardage (v1.20);hardyard;1993;Strata/Incredible Technologies;;;
3;Sport;Hat Trick;hattrick;1984;Bally/Sente;;;
3;Sport;Heavy Smash (Europe version -2);hvysmsh;1993;Data East Corporation;;;
3;Sport;High Impact Football (rev LA3 12-27-90);hiimpact;1990;Williams;;;
3;Sport;Hit the Ice (US);hitice;1990;Taito Corporation (Williams license);;;
